ICB plus Code,Commissioner / Provider Code,PCN,PCN Code,Practice,Practice Code,Items,Actual Cost,Year Month,BNF Chemical Substance,BNF Chemical Substance Code,List Size
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,SKERNE MEDICAL GROUP,A83054,8,63.17801158,202501,Terbutaline sulphate,0301011V0,16752
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,SKERNE MEDICAL GROUP,A83054,546,1533.263727,202502,Salbutamol,0301011R0,16754
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,SKERNE MEDICAL GROUP,A83054,3,23.69153879,202502,Terbutaline sulphate,0301011V0,16754
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,682,2178.81655,202412,Salbutamol,0301011R0,15573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,30,322.0744202,202412,Terbutaline sulphate,0301011V0,15573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,680,1704.310377,202501,Salbutamol,0301011R0,15609
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,32,321.5773958,202501,Terbutaline sulphate,0301011V0,15609
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,571,1619.274725,202502,Salbutamol,0301011R0,15646
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,ST ANDREW'S MEDICAL PRACTICE,A83001,20,219.4450772,202502,Terbutaline sulphate,0301011V0,15646
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,133,294.1182554,202412,Salbutamol,0301011R0,2720
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,13,102.6650714,202412,Terbutaline sulphate,0301011V0,2720
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,113,266.0605702,202501,Salbutamol,0301011R0,2740
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,7,55.28076013,202501,Terbutaline sulphate,0301011V0,2740
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,157,398.1526937,202502,Salbutamol,0301011R0,2745
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,SEDGEFIELD NORTH PCN,U12365,WEST CORNFORTH MEDICAL CENTRE,A83634,8,71.06221636,202502,Terbutaline sulphate,0301011V0,2745
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,314,608.3397929,202412,Salbutamol,0301011R0,10937
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,6,61.61472242,202412,Terbutaline sulphate,0301011V0,10937
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,275,583.3918885,202501,Salbutamol,0301011R0,10935
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3,31.57660579,202501,Terbutaline sulphate,0301011V0,10935
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,255,537.6178214,202502,Salbutamol,0301011R0,10950
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,1,7.379395688,202502,Terbutaline sulphate,0301011V0,10950
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,EVENWOOD MEDICAL PRACTICE,A83626,130,421.2056001,202412,Salbutamol,0301011R0,2250
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,EVENWOOD MEDICAL PRACTICE,A83626,130,374.7483335,202501,Salbutamol,0301011R0,2250
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,EVENWOOD MEDICAL PRACTICE,A83626,1,7.377583773,202501,Terbutaline sulphate,0301011V0,2250
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,EVENWOOD MEDICAL PRACTICE,A83626,112,307.853321,202502,Salbutamol,0301011R0,2261
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,GAINFORD SURGERY,A83061,109,256.3027328,202412,Salbutamol,0301011R0,3677
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,GAINFORD SURGERY,A83061,123,202.6454256,202501,Salbutamol,0301011R0,3680
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,GAINFORD SURGERY,A83061,1,7.377583773,202501,Terbutaline sulphate,0301011V0,3680
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,GAINFORD SURGERY,A83061,94,189.1252113,202502,Salbutamol,0301011R0,3669
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,OLD FORGE SURGERY,A83043,110,312.2810195,202412,Salbutamol,0301011R0,2660
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,OLD FORGE SURGERY,A83043,2,23.15950641,202412,Terbutaline sulphate,0301011V0,2660
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,OLD FORGE SURGERY,A83043,103,433.792433,202501,Salbutamol,0301011R0,2663
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,OLD FORGE SURGERY,A83043,1,7.377583773,202501,Terbutaline sulphate,0301011V0,2663
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,OLD FORGE SURGERY,A83043,73,249.2570071,202502,Salbutamol,0301011R0,2664
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,PINFOLD MEDICAL PRACTICE,A83060,152,658.9322485,202412,Salbutamol,0301011R0,2885
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,PINFOLD MEDICAL PRACTICE,A83060,148,554.7725015,202501,Salbutamol,0301011R0,2886
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,PINFOLD MEDICAL PRACTICE,A83060,113,365.6186984,202502,Salbutamol,0301011R0,2879
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,102,188.5507381,202412,Salbutamol,0301011R0,2573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,3,30.54918645,202412,Terbutaline sulphate,0301011V0,2573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,111,185.3129209,202501,Salbutamol,0301011R0,2573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,1,7.897251447,202501,Terbutaline sulphate,0301011V0,2573
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,93,166.1516723,202502,Salbutamol,0301011R0,2570
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,A83032,1,14.75879138,202502,Terbutaline sulphate,0301011V0,2570
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,759,2998.817714,202412,Salbutamol,0301011R0,13551
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,28,229.0096823,202412,Terbutaline sulphate,0301011V0,13551
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,795,2336.884829,202501,Salbutamol,0301011R0,13523
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,23,197.4064862,202501,Terbutaline sulphate,0301011V0,13523
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,684,1939.810683,202502,Salbutamol,0301011R0,13494
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,A83020,16,134.2396531,202502,Terbutaline sulphate,0301011V0,13494
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,318,788.675887,202412,Salbutamol,0301011R0,7199
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,9,71.07581866,202412,Terbutaline sulphate,0301011V0,7199
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,321,707.3770549,202501,Salbutamol,0301011R0,7207
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,9,71.07526302,202501,Terbutaline sulphate,0301011V0,7207
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,280,634.2487993,202502,Salbutamol,0301011R0,7197
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,A83035,9,71.07461636,202502,Terbutaline sulphate,0301011V0,7197
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,445,1475.765291,202412,Salbutamol,0301011R0,9219
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,8,63.17850547,202412,Terbutaline sulphate,0301011V0,9219
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,425,1460.077678,202501,Salbutamol,0301011R0,9222
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,6,47.38350868,202501,Terbutaline sulphate,0301011V0,9222
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,406,1455.016431,202502,Salbutamol,0301011R0,9219
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,A83003,4,39.47349798,202502,Terbutaline sulphate,0301011V0,9219
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,231,634.60358,202412,Salbutamol,0301011R0,6525
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,8,71.06341866,202412,Terbutaline sulphate,0301011V0,6525
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,197,465.562671,202501,Salbutamol,0301011R0,6569
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,9,71.07526302,202501,Terbutaline sulphate,0301011V0,6569
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,160,418.6778308,202502,Salbutamol,0301011R0,6589
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,A87017,5,39.48589798,202502,Terbutaline sulphate,0301011V0,6589
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,EXTENDED ACCESS HUB,Y05311,84,270.1071375,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,EXTENDED ACCESS HUB,Y05311,77,279.2339654,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,EXTENDED ACCESS HUB,Y05311,59,235.5921913,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,INTERMEDIATE CARE,Y05892,1,1.399384729,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,INTERMEDIATE CARE,Y05892,1,3.156840758,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,INTERMEDIATE CARE,Y05892,1,1.39936123,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,NORTH TYNESIDE COMMUNITY SERVICE,Y04187,11,22.09065828,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,NORTH TYNESIDE COMMUNITY SERVICE,Y04187,3,7.121640758,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,NORTH TYNESIDE COMMUNITY SERVICE,Y04187,7,17.40003631,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,WALLSEND PRIMARY CARE NETWORK OOH,Y06830,9,19.66238474,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,WALLSEND PRIMARY CARE NETWORK OOH,Y06830,20,40.76807063,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,DUMMY,-,WALLSEND PRIMARY CARE NETWORK OOH,Y06830,21,49.49029482,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,914,2827.099203,202412,Salbutamol,0301011R0,24411
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,11,94.75535821,202412,Terbutaline sulphate,0301011V0,24411
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,958,3146.050299,202501,Salbutamol,0301011R0,24466
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,14,126.3312232,202501,Terbutaline sulphate,0301011V0,24466
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,753,2318.511218,202502,Salbutamol,0301011R0,24514
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,A87004,10,94.74135515,202502,Terbutaline sulphate,0301011V0,24514
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,206,665.9745542,202412,Salbutamol,0301011R0,4953
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,8,94.71815821,202412,Terbutaline sulphate,0301011V0,4953
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,202,845.5699536,202501,Salbutamol,0301011R0,4957
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,10,102.6270688,202501,Terbutaline sulphate,0301011V0,4957
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,185,679.1370949,202502,Salbutamol,0301011R0,4952
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP,A87019,8,86.83177556,202502,Terbutaline sulphate,0301011V0,4952
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,398,1376.19667,202412,Salbutamol,0301011R0,15441
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,4,39.47416592,202412,Terbutaline sulphate,0301011V0,15441
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,371,1324.879421,202501,Salbutamol,0301011R0,15425
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,3,39.46145724,202501,Terbutaline sulphate,0301011V0,15425
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,357,1226.281288,202502,Salbutamol,0301011R0,15412
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,A87009,3,31.57631838,202502,Terbutaline sulphate,0301011V0,15412
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,201,945.2502373,202412,Salbutamol,0301011R0,6191
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,2,15.79462637,202412,Terbutaline sulphate,0301011V0,6191
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,236,898.691757,202501,Salbutamol,0301011R0,6208
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,4,31.58900579,202501,Terbutaline sulphate,0301011V0,6208
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,227,890.6916772,202502,Salbutamol,0301011R0,6240
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,A87030,4,39.47349798,202502,Terbutaline sulphate,0301011V0,6240
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,294,1068.648111,202412,Salbutamol,0301011R0,5961
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,5,63.14130547,202412,Terbutaline sulphate,0301011V0,5961
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,260,999.3840717,202501,Salbutamol,0301011R0,5984
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,5,55.25596013,202501,Terbutaline sulphate,0301011V0,5984
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,235,887.5187251,202502,Salbutamol,0301011R0,5977
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,A87002,4,47.35827758,202502,Terbutaline sulphate,0301011V0,5977
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,231,718.1349833,202412,Salbutamol,0301011R0,9529
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,2,15.79462637,202412,Terbutaline sulphate,0301011V0,9529
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,208,710.8984094,202501,Salbutamol,0301011R0,9513
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,1,15.78210289,202501,Terbutaline sulphate,0301011V0,9513
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,200,748.4433832,202502,Salbutamol,0301011R0,9497
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,A86016,2,15.79435919,202502,Terbutaline sulphate,0301011V0,9497
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,154,425.6334347,202412,Salbutamol,0301011R0,5439
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,5,47.37147911,202412,Terbutaline sulphate,0301011V0,5439
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,161,429.0503782,202501,Salbutamol,0301011R0,5440
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,3,23.69175434,202501,Terbutaline sulphate,0301011V0,5440
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,138,389.30954,202502,Salbutamol,0301011R0,5457
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,A87615,2,15.79435919,202502,Terbutaline sulphate,0301011V0,5457
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,NORTHUMBERLAND PARK MEDICAL GROUP,A87022,248,1043.695928,202412,Salbutamol,0301011R0,9602
