date,sicbl,pcn,pcn_code,practice,practice_code,list_size,antidepressant_items,antidepressant_items_per_patient,antidepressant_patients,hrt_items,hrt_items_per_patient,hrt_patients,pct_patients_on_hrt,imd_score
202305,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3253,289,88.84106978,193,56,17.21487857,31,1,24.71
202306,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3253,304,93.45219797,203,74,22.7482324,41,1.3,24.71
202307,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3256,270,82.92383292,180,69,21.19164619,38,1.2,24.71
202308,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3256,273,83.84520885,182,62,19.04176904,34,1,24.71
202309,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3254,269,82.66748617,179,52,15.9803319,29,0.9,24.71
202310,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3251,259,79.66779452,173,71,21.83943402,39,1.2,24.71
202311,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3248,273,84.05172414,182,70,21.55172414,39,1.2,24.71
202312,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3261,292,89.54308494,195,74,22.69242564,41,1.3,24.71
202401,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3259,293,89.9048788,195,83,25.46793495,46,1.4,24.71
202402,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3237,261,80.63021316,174,54,16.68211307,30,0.9,24.71
202403,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3239,252,77.80179068,168,74,22.84655758,41,1.3,24.71
202404,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3238,237,73.19332922,158,74,22.85361334,41,1.3,24.71
202405,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3245,281,86.59476117,187,75,23.11248074,42,1.3,24.71
202406,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3251,258,79.36019686,172,87,26.76099662,48,1.5,24.71
202407,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3256,283,86.91646192,189,68,20.88452088,38,1.2,24.71
202408,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3262,260,79.70570202,173,75,22.99202943,42,1.3,24.71
202409,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3261,255,78.19687213,170,72,22.07911684,40,1.2,24.71
202410,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3265,280,85.75803982,187,69,21.13323124,38,1.2,24.71
202411,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3268,270,82.61933905,180,83,25.39779682,46,1.4,24.71
202412,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3281,294,89.60682719,196,82,24.99238037,46,1.4,24.71
202501,84H,TEESDALE PCN,U31619,BARNARD CASTLE SURGERY,A83046,3281,287,87.4733313,191,71,21.63974398,39,1.2,24.71
202301,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1898,174,91.67544784,116,30,15.8061117,17,0.9,3.98
202302,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1890,191,101.0582011,127,17,8.994708995,9,0.5,3.98
202303,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1891,199,105.2353252,133,28,14.80698043,16,0.8,3.98
202304,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1889,191,101.1116993,127,23,12.17575437,13,0.7,3.98
202305,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1887,222,117.6470588,148,19,10.06889242,11,0.6,3.98
202306,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1886,210,111.3467656,140,30,15.90668081,17,0.9,3.98
202307,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1884,180,95.54140127,120,19,10.08492569,11,0.6,3.98
202308,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1884,178,94.47983015,119,21,11.14649682,12,0.6,3.98
202309,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1875,162,86.4,108,22,11.73333333,12,0.6,3.98
202310,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1871,184,98.34313201,123,14,7.48262961,8,0.4,3.98
202311,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1866,174,93.24758842,116,28,15.00535906,16,0.9,3.98
202312,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1865,163,87.39946381,109,25,13.40482574,14,0.8,3.98
202401,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1861,179,96.18484686,119,21,11.28425578,12,0.6,3.98
202402,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1859,170,91.44701452,113,18,9.682625067,10,0.5,3.98
202403,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1859,164,88.21947283,109,19,10.22054868,11,0.6,3.98
202404,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1859,184,98.97794513,123,19,10.22054868,11,0.6,3.98
202405,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1864,174,93.34763948,116,32,17.16738197,18,1,3.98
202406,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1861,171,91.88608275,114,20,10.74691026,11,0.6,3.98
202407,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1865,180,96.51474531,120,22,11.79624665,12,0.6,3.98
202408,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1866,207,110.9324759,138,28,15.00535906,16,0.9,3.98
202409,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1869,184,98.44836811,123,26,13.91118245,14,0.7,3.98
202410,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1874,210,112.0597652,140,20,10.67235859,11,0.6,3.98
202411,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1875,204,108.8,136,21,11.2,12,0.6,3.98
202412,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1874,202,107.7908218,135,13,6.937033084,7,0.4,3.98
202501,84H,DURHAM EAST PCN,U53962,BELMONT & SHERBURN MEDICAL GROUP,A83014,1872,208,111.1111111,139,23,12.28632479,13,0.7,3.98
202301,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2384,347,145.5536913,231,40,16.77852349,22,0.9,55.922
202302,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2389,308,128.9242361,205,30,12.55755546,17,0.7,55.922
202303,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2396,371,154.8414023,247,42,17.52921536,23,1,55.922
202304,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2405,327,135.966736,218,30,12.47401247,17,0.7,55.922
202305,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2414,335,138.7738194,223,38,15.74150787,21,0.9,55.922
202306,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2423,347,143.2108956,231,37,15.27032604,21,0.9,55.922
202307,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2427,347,142.9748661,231,35,14.421096,19,0.8,55.922
202308,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2427,338,139.2665843,225,42,17.3053152,23,0.9,55.922
202309,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2436,337,138.3415435,225,39,16.00985222,22,0.9,55.922
202310,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2441,349,142.9741909,233,41,16.79639492,23,0.9,55.922
202311,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2455,350,142.5661914,233,42,17.10794297,23,0.9,55.922
202312,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2462,347,140.9423233,231,39,15.84077985,22,0.9,55.922
202401,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2476,383,154.6849758,255,49,19.78998384,27,1.1,55.922
202402,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2477,357,144.1259588,238,40,16.14856681,22,0.9,55.922
202403,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2479,365,147.236789,243,44,17.74909238,24,1,55.922
202404,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2490,401,161.0441767,267,47,18.87550201,26,1,55.922
202405,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2507,394,157.1599521,263,48,19.14639011,27,1.1,55.922
202406,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2519,350,138.9440254,233,48,19.05518063,27,1.1,55.922
202407,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2534,414,163.3780584,276,37,14.60142068,21,0.8,55.922
202408,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2541,401,157.8118851,267,52,20.4643841,29,1.1,55.922
202409,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2552,382,149.6865204,255,47,18.4169279,26,1,55.922
202410,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2558,431,168.4910086,287,42,16.4190774,23,0.9,55.922
202411,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2555,426,166.7318982,284,49,19.17808219,27,1.1,55.922
202412,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2565,407,158.6744639,271,51,19.88304094,28,1.1,55.922
202501,84H,DURHAM COAST PCN,U26864,BEVAN MEDICAL GROUP,A83616,2573,424,164.788185,283,51,19.82122037,28,1.1,55.922
202301,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4037,493,122.1203864,329,64,15.85335645,36,0.9,27.13
202302,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4036,433,107.28444,289,81,20.06937562,45,1.1,27.13
202303,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4031,559,138.6752667,373,88,21.83081121,49,1.2,27.13
202304,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4027,457,113.4839831,305,74,18.37596225,41,1,27.13
202305,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4021,496,123.3523999,331,76,18.90077095,42,1,27.13
202306,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4024,542,134.6918489,361,107,26.59045726,59,1.5,27.13
202307,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4032,518,128.4722222,345,67,16.61706349,37,0.9,27.13
202308,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4032,508,125.9920635,339,75,18.60119048,42,1,27.13
202309,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4019,525,130.6295098,350,77,19.15899477,43,1.1,27.13
202310,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4013,527,131.3231996,351,85,21.18116123,47,1.2,27.13
202311,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4010,518,129.1770574,345,70,17.4563591,39,1,27.13
202312,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4005,515,128.5892634,343,89,22.22222222,49,1.2,27.13
202401,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,4001,559,139.7150712,373,98,24.49387653,54,1.3,27.13
202402,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3992,495,123.997996,330,67,16.78356713,37,0.9,27.13
202403,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3986,499,125.1881586,333,63,15.80531862,35,0.9,27.13
202404,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3978,488,122.6747109,325,65,16.33986928,36,0.9,27.13
202405,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3977,515,129.4945939,343,91,22.88156902,51,1.3,27.13
202406,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3977,478,120.1910988,319,70,17.60120694,39,1,27.13
202407,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3968,479,120.7157258,319,84,21.16935484,47,1.2,27.13
202408,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3965,501,126.3556116,334,72,18.15889029,40,1,27.13
202409,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3956,470,118.8068756,313,78,19.71688574,43,1.1,27.13
202410,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3945,505,128.0101394,337,63,15.96958175,35,0.9,27.13
202411,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3935,446,113.3418043,297,65,16.5184244,36,0.9,27.13
202412,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3927,467,118.9202954,311,69,17.57066463,38,1,27.13
202501,84H,SEDGEFIELD 1 PCN,U37593,BEWICK CRESCENT SURGERY,A83037,3926,497,126.5919511,331,73,18.59398879,41,1,27.13
202301,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,3983,465,116.7461712,310,61,15.31508913,34,0.9,33.11
202302,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,3993,489,122.4643125,326,60,15.02629602,33,0.8,33.11
202303,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,3989,543,136.1243419,362,85,21.30859865,47,1.2,33.11
202304,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4000,436,109,291,53,13.25,29,0.7,33.11
202305,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,3999,469,117.2793198,313,49,12.25306327,27,0.7,33.11
202306,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4004,511,127.6223776,341,69,17.23276723,38,0.9,33.11
202307,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4009,613,152.9059616,409,104,25.94163133,58,1.4,33.11
202308,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4009,472,117.735096,315,67,16.71239711,37,0.9,33.11
202309,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4029,484,120.1290643,323,76,18.8632415,42,1,33.11
202310,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4034,524,129.895885,349,69,17.10461081,38,0.9,33.11
202311,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4036,528,130.8225966,352,70,17.34390486,39,1,33.11
202312,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4037,459,113.6982908,306,59,14.61481298,33,0.8,33.11
202401,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4042,507,125.432954,338,67,16.5759525,37,0.9,33.11
202402,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4046,518,128.0276817,345,70,17.30103806,39,1,33.11
202403,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4048,478,118.083004,319,72,17.78656126,40,1,33.11
202404,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4060,511,125.862069,341,75,18.4729064,42,1,33.11
202405,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4071,532,130.6804225,355,66,16.21223287,37,0.9,33.11
202406,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4076,491,120.4612365,327,62,15.21099117,34,0.8,33.11
202407,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4086,483,118.2085169,322,60,14.68428781,33,0.8,33.11
202408,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4083,499,122.2140583,333,72,17.63409258,40,1,33.11
202409,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4085,454,111.1383109,303,63,15.42227662,35,0.9,33.11
202410,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4088,497,121.5753425,331,68,16.63405088,38,0.9,33.11
202411,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4084,474,116.0626836,316,64,15.67091087,36,0.9,33.11
202412,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4084,485,118.7561214,323,63,15.42605289,35,0.9,33.11
202501,84H,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,A83025,4097,532,129.8511106,355,83,20.2587259,46,1.1,33.11
202301,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2617,389,148.6434849,259,22,8.406572411,12,0.5,37.67
202302,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2618,371,141.7112299,247,38,14.51489687,21,0.8,37.67
202303,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2612,444,169.9846861,296,26,9.954058193,14,0.5,37.67
202304,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2614,383,146.5187452,255,26,9.946442234,14,0.5,37.67
202305,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2615,407,155.6405354,271,29,11.08986616,16,0.6,37.67
202306,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2614,430,164.4988523,287,35,13.38944147,19,0.7,37.67
202307,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2612,403,154.287902,269,22,8.422664625,12,0.5,37.67
202308,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2612,430,164.6248086,287,35,13.39969372,19,0.7,37.67
202309,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2615,418,159.8470363,279,31,11.85468451,17,0.7,37.67
202310,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2609,402,154.0820238,268,35,13.41510157,19,0.7,37.67
202311,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2607,450,172.6121979,300,32,12.27464519,18,0.7,37.67
202312,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2609,425,162.8976619,283,27,10.34879264,15,0.6,37.67
202401,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2603,428,164.4256627,285,32,12.29350749,18,0.7,37.67
202402,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2610,403,154.4061303,269,24,9.195402299,13,0.5,37.67
202403,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2611,430,164.6878591,287,34,13.02183072,19,0.7,37.67
202404,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2618,434,165.7754011,289,43,16.42475172,24,0.9,37.67
202405,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2612,419,160.4134763,279,31,11.86830015,17,0.7,37.67
202406,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2608,403,154.5245399,269,32,12.26993865,18,0.7,37.67
202407,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2608,421,161.4263804,281,37,14.18711656,21,0.8,37.67
202408,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2607,410,157.2688914,273,35,13.42539317,19,0.7,37.67
202409,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2608,422,161.809816,281,31,11.88650307,17,0.7,37.67
202410,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2609,439,168.2637026,293,36,13.79839019,20,0.8,37.67
202411,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2604,402,154.3778802,268,40,15.3609831,22,0.8,37.67
202412,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2595,461,177.6493256,307,32,12.33140655,18,0.7,37.67
202501,84H,SEDGEFIELD NORTH PCN,U12365,BISHOPS CLOSE MEDICAL PRACTICE,A83052,2593,442,170.4589279,295,32,12.34091786,18,0.7,37.67
202301,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3000,454,151.3333333,303,41,13.66666667,23,0.8,61.925
202302,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2996,401,133.8451268,267,34,11.34846462,19,0.6,61.925
202303,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2995,465,155.2587646,310,35,11.68614357,19,0.6,61.925
202304,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2991,444,148.445336,296,40,13.37345369,22,0.7,61.925
202305,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2993,452,151.0190444,301,50,16.70564651,28,0.9,61.925
202306,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2996,499,166.5554072,333,34,11.34846462,19,0.6,61.925
202307,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2995,470,156.9282137,313,39,13.02170284,22,0.7,61.925
202308,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2995,513,171.2854758,342,42,14.02337229,23,0.8,61.925
202309,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2992,480,160.4278075,320,36,12.03208556,20,0.7,61.925
202310,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2990,446,149.1638796,297,36,12.04013378,20,0.7,61.925
202311,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2993,485,162.0447711,323,33,11.0257267,18,0.6,61.925
202312,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,2997,458,152.8194862,305,41,13.68034701,23,0.8,61.925
202401,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3001,463,154.281906,309,40,13.32889037,22,0.7,61.925
202402,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3014,459,152.2893165,306,50,16.58925017,28,0.9,61.925
202403,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3018,440,145.7919152,293,29,9.609012591,16,0.5,61.925
202404,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3018,420,139.1650099,280,38,12.59111995,21,0.7,61.925
202405,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3026,466,153.9986781,311,41,13.54923992,23,0.8,61.925
202406,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3033,397,130.8935048,265,26,8.57237059,14,0.5,61.925
202407,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3034,495,163.1509558,330,34,11.20632828,19,0.6,61.925
202408,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3050,447,146.557377,298,38,12.45901639,21,0.7,61.925
202409,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3055,387,126.6775777,258,34,11.12929624,19,0.6,61.925
202410,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3067,488,159.1131399,325,36,11.73785458,20,0.7,61.925
202411,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3066,445,145.1402479,297,29,9.458577952,16,0.5,61.925
202412,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3068,433,141.1342894,289,30,9.778357236,17,0.6,61.925
202501,84H,EASINGTON CENTRAL PCN,U14615,BLACKHALL AND PETERLEE PRACTICE,A83007,3068,440,143.4159061,293,34,11.0821382,19,0.6,61.925
202301,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1262,158,125.1980983,105,20,15.84786054,11,0.9,15.261
202302,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1269,125,98.50275808,83,29,22.85263987,16,1.3,15.261
202303,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1275,191,149.8039216,127,14,10.98039216,8,0.6,15.261
202304,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1267,147,116.0220994,98,19,14.99605367,11,0.9,15.261
202305,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1270,167,131.496063,111,24,18.8976378,13,1,15.261
202306,84H,DURHAM EAST PCN,U53962,BOWBURN MEDICAL CENTRE,A83635,1275,158,123.9215686,105,19,14.90196078,11,0.9,15.261
