Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation,Supplier Name,Items,Actual Cost,ADQ Usage,List Size
202601,ENGLAND,Other emollient preparations (130201000),Propylene glycol 40% in Aqueous cream,Specials,2,1385.2548,,63850356
202601,ENGLAND,Emulsifying wax (1302010F0),Coconut oil 25% in Emulsifying ointment,Specials,11,270.142162998078,,63850356
202601,ENGLAND,Emulsifying wax (1302010F0),Coconut oil 75% in Emulsifying ointment,Specials,2,993.3448,,63850356
202601,ENGLAND,Menthol (1303000AA),Menthol 5% in Aqueous cream,Specials,12,338.181145978135,,63850356
202601,ENGLAND,Lidocaine hydrochloride (1303000Q0),Lidocaine 0.5% gel,Specials,4,446.9796,,63850356
202601,ENGLAND,Other topical corticosteroid preparations (130400000),Propylene glycol 40% in Clobetasol 0.05% cream,Specials,59,1347.07381063232,,63850356
202601,ENGLAND,Other topical corticosteroid preparations (130400000),Propylene glycol 50% in Clobetasol 0.05% cream,Specials,1,375.6724,,63850356
202601,ENGLAND,Beclometasone dipropionate (1304000C0),Beclometasone 0.0025% in White soft paraffin,Specials,7,1370.81920837902,,63850356
202601,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% cream 10% in Aqueous cream,Specials,1,400.0124,,63850356
202601,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% oint 50% in White soft paraffin,Specials,1,166.8124,,63850356
202601,ENGLAND,Betamethasone valerate (1304000F0),Betamethasone valerate 0.1% ointment 25% in Coal tar paste,Specials,2,723.6048,,63850356
202601,ENGLAND,Betamethasone valerate (1304000F0),Coal tar 5% in Betamethasone valerate 0.025% ointment,Specials,2,403.9748,,63850356
202601,ENGLAND,Betamethasone valerate (1304000F0),Coal tar soln 5% in Betamethasone valerate 0.025% oint,Specials,18,1378.11058194363,,63850356
202601,ENGLAND,Clobetasol propionate (1304000G0),Clobet .05% oint 50%/Propylene glycol 48%/Salic acid 2% oint,Specials,1,560.1324,,63850356
202601,ENGLAND,Clobetasol propionate (1304000G0),Clobetasol 0.05% ointment 20% in White soft paraffin,Specials,1,810.0124,,63850356
202601,ENGLAND,Clobetasone butyrate (1304000H0),Clobetasol 0.05% oint 25%/Coal tar soln 5% in WSP,Specials,1,1038.3524,,63850356
202601,ENGLAND,Clobetasone butyrate (1304000H0),Coal tar 12%/Salicylic acid 3% in Clobetasone 0.05%,Specials,2,796.0248,,63850356
202601,ENGLAND,Clobetasone butyrate (1304000H0),Coal tar 5% in Clobetasone 0.05% ointment,Specials,2,204.7548,,63850356
202601,ENGLAND,Clobetasone butyrate (1304000H0),Coal tar solution 10% in Clobetasone 0.05% ointment,Specials,1,747.8324,,63850356
202601,ENGLAND,Hydrocortisone (1304000V0),Salicylic acid 2% / Sulfur 2% in Hydrocortisone 1% cream,Specials,1,514.0124,,63850356
202601,ENGLAND,Hydrocortisone (1304000V0),Sulfur 1% in Hydrocortisone 1% cream,Specials,1,249.0124,,63850356
202601,ENGLAND,Ichthammol (1305010J0),Ichthammol 10% ointment,Specials,1,86.8124,,63850356
202601,ENGLAND,Ichthammol (1305010J0),Zinc oxide 15% and Ichthammol 1% in Yellow soft paraffin,Specials,5,114.223214851036,,63850356
202601,ENGLAND,Acitretin (1305020A0),Acitretin 5mg/5ml oral suspension,Specials,2,118.205173725942,,63850356
202601,ENGLAND,Tars (1305020C0),Calamine and Coal tar ointment,Specials,1,404.3724,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 12% / Salicylic acid 3% in White soft paraffin,Specials,1,707.9424,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 12% in White soft paraffin,Specials,1,304.8124,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 15% in Yellow soft paraffin,Specials,1,437.1624,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 20% in Yellow soft paraffin,Specials,2,1936.6448,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 3% / Salicylic acid 3% in Aqueous cream,Specials,1,881.2524,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar 6% / Salicylic acid 1% in Emulsifying ointment,Specials,4,674.6696,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar and Salicylic acid ointment BP,Specials,5,3247.182,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar soln 6% / Salicylic acid 2% oint in a base,Specials,10,5500.38567731735,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar solution strong 1% in Emulsifying ointment,Specials,1,83.1424,,63850356
202601,ENGLAND,Tars (1305020C0),Coal tar solution strong 5% in Emulsifying ointment,Specials,4,1495.8496,,63850356
202601,ENGLAND,Dithranol (1305020F0),Dithranol 0.1% in Zinc and Salicylic acid paste,Specials,1,539.9124,,63850356
202601,ENGLAND,Dithranol (1305020F0),Dithranol 0.4% ointment,Specials,2,1103.3548,,63850356
202601,ENGLAND,Dithranol (1305020F0),Dithranol 3% ointment,Specials,1,467.0324,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 1% in Aqueous cream,Specials,4,820.6696,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 10% in Aqueous cream,Specials,10,643.664497866059,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 2% in Aqueous cream,Specials,11,308.965527449291,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 20% in Aqueous cream,Specials,4,1264.8796,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 25% in White soft paraffin,Specials,1,849.8224,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 40% in Yellow soft paraffin,Specials,1,515.5824,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% cream,Specials,14,295.8810763707,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% in Generic Unguentum M cream,Specials,2,681.4048,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Salicylic acid 5% ointment in a base,Specials,26,572.487196995398,,63850356
202601,ENGLAND,Salicylic acid (1305020S0),Zinc and Salicylic acid paste,Specials,7,183.390849680083,,63850356
202601,ENGLAND,Cholesterol/simvastatin (1305020Z0),Cholesterol 2% / Simvastatin 2% cream,Specials,3,1557.0472,,63850356
202601,ENGLAND,Erythromycin (1306010I0),Erythromycin 4% gel,Specials,2,1215.5748,,63850356
202601,ENGLAND,Sulfur (1306010T0),Salicylic acid 2% / Sulfur 2% in Aqueous cream,Specials,4,1260.98230915117,,63850356
202601,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.025% cream,Specials,2,281.6648,,63850356
202601,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.05% cream,Specials,4,531.7596,,63850356
202601,ENGLAND,Tretinoin (1306010V0),Tretinoin 0.05% gel,Specials,1,0.1124,,63850356
202601,ENGLAND,Formaldehyde (1307000C0),Formaldehyde 3% solution,Specials,1,0.0224,,63850356
202601,ENGLAND,Podophyllum resin (1307000J0),Podophyllin paint,Specials,1,10.9224,,63850356
202601,ENGLAND,Salicylic acid (1307000M0),Salicylic acid 10% ointment in a base,Specials,40,1004.62060969268,,63850356
202601,ENGLAND,Salicylic acid (1307000M0),Salicylic acid 20% ointment in a base,Specials,27,701.055671646628,,63850356
202601,ENGLAND,Neomycin sulfate (1310011P0),Neomycin 0.5% cream,Specials,6,267.96131564795,,63850356
202601,ENGLAND,Gentamicin sulfate (1310012I0),Gentamicin 0.1% cream,Specials,3,759.7772,,63850356
202601,ENGLAND,Metronidazole (1310012K0),Metronidazole 10% ointment,Specials,3,4563.2072,,63850356
202601,ENGLAND,Nystatin (1310020U0),"Nystatin 100,000units/g cream",Specials,8,2753.7292,,63850356
202601,ENGLAND,Benzyl benzoate (1310040C0),Benzyl benzoate 25% application,Specials,9,2042.38589723651,,63850356
202601,ENGLAND,Ster larvae (1311070S0),BioBag 100 4cm x 5cm dressing kit,Specials,6,2124.8544,,63850356
202601,ENGLAND,Ster larvae (1311070S0),BioBag 200 5cm x 6cm dressing kit,Specials,5,1870.362,,63850356
202601,ENGLAND,Ster larvae (1311070S0),BioBag 300 6cm x 12cm dressing kit,Specials,5,1701.852,,63850356
202601,ENGLAND,Ster larvae (1311070S0),BioBag 400 10cm x 10cm dressing kit,Specials,2,784.0248,,63850356
202601,ENGLAND,Ster larvae (1311070S0),BioBag 50 2.5cm x 4cm dressing kit,Specials,4,1420.0496,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.05% topical solution,Specials,15,723.729613059211,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.1% topical solution,Specials,1,693.2624,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.5% in Cetomacrogol crm (Formula A),Specials,1,506.2924,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 0.5% in Generic Unguentum M cream,Specials,1,499.0124,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 1% solution,Specials,1,681.8024,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 1% topical solution,Specials,1,693.2624,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 2% cream,Specials,3,343.7572,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 2% in Aqueous cream,Specials,2,1235.0548,,63850356
202601,ENGLAND,Glycopyrronium bromide (1312000G0),Glycopyrronium bromide 2% in Cetomacrogol cream (Formula A),Specials,15,2394.10344333904,,63850356
202601,ENGLAND,Other miscellaneous topical preparations (131500000),Monobenzone 20% in Aqueous cream,Specials,2,1595.1848,,63850356
202601,ENGLAND,Other miscellaneous topical preparations (131500000),Monobenzone 20% in Cetomacrogol cream (Formula A),Specials,1,1139.7724,,63850356
202601,ENGLAND,Other miscellaneous topical preparations (131500000),Monobenzone 40% in Aqueous cream,Specials,1,232.2824,,63850356
202601,ENGLAND,Other miscellaneous topical preparations (131500000),Monobenzone 40% in Cetomacrogol cream (Formula A),Specials,1,697.1524,,63850356
202601,ENGLAND,Depigmenting agents (1315000G0),Hydroquinone 2% cream,Specials,2,797.4648,,63850356
202601,ENGLAND,Depigmenting agents (1315000G0),Hydroquinone 4% cream,Specials,16,648.888742098207,,63850356
202601,ENGLAND,Midazolam hydrochloride (1501041T0),Midazolam 5mg/2ml solution for injection ampoules,Specials,1,7.6624,,63850356
202601,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 1% / Hydrocortisone 0.1% mouthwash,Specials,5,8466.852,,63850356
202601,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 1% gel,Specials,5,1037.752,,63850356
202601,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 2% gel,Specials,76,5683.80965070555,,63850356
202601,ENGLAND,Lidocaine hydrochloride (1502010J0),Lidocaine 5% gel,Specials,11,2131.7364,,63850356
202601,ENGLAND,"Other colour, flavour and sweetening preparations (190800000)",Eosin 2% solution,Specials,6,179.501814169536,,63850356
202602,ENGLAND,Magnesium carbonate (0101010F0),Magnesium carbonate heavy 500mg capsules,Specials,2,194.7048,,63769637
202602,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 100mg capsules,Specials,2,584.0248,,63769637
202602,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 400mg capsules,Specials,2,217.5748,,63769637
202602,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 400mg tablets,Specials,1,33.3524,,63769637
202602,ENGLAND,Magnesium oxide (0101010I0),Magnesium oxide 500mg capsules,Specials,4,141.1396,,63769637
202602,ENGLAND,Aluminium and magnesium and oxetacaine (0101010N0),Antacid and Oxetacaine oral suspension,Specials,173,8339.09153263615,,63769637
202602,ENGLAND,Sodium bicarbonate (0101012B0),Sodium bicarbonate mixture paediatric,Specials,1,159.2124,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 120mg/5ml oral suspension,Specials,1,728.4724,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 250mg dispersible tablets,Specials,6,2097.7144,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 250mg/5ml oral suspension,Specials,4,782.6296,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 300mg tablets,Specials,2,1700.0248,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 400mg capsules,Specials,4,887.6096,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 500mg/5ml oral suspension,Specials,48,2703.10857956642,,63769637
202602,ENGLAND,Calcium carbonate (0101021C0),Calcium carbonate 600mg/5ml oral suspension,Specials,15,485.757054813601,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1.5mg/5ml oral solution,Specials,1,161.7224,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1mg capsules,Specials,2,1092.3248,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 1mg/5ml oral liquid,Specials,93,15042.4571554768,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2.5mg/5ml oral suspension,Specials,5,257.931062276512,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 200micrograms/5ml oral solution,Specials,51,1437.10749875735,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 200micrograms/5ml oral suspension,Specials,25,339.412337643729,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 2mg/5ml oral liquid,Specials,25,11627.4331115945,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 3mg/5ml oral liquid,Specials,3,1492.8372,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 500micrograms/5ml oral solution,Specials,17,453.305935327193,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 500micrograms/5ml oral suspension,Specials,7,248.036359659832,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 5mg/5ml oral solution,Specials,56,1914.10819613596,,63769637
202602,ENGLAND,Glycopyrronium bromide (0102000L0),Glycopyrronium bromide 5mg/5ml oral suspension,Specials,65,2772.06439110517,,63769637
202602,ENGLAND,Hyoscine butylbromide (0102000N0),Hyoscine butylbromide 10mg/5ml oral solution,Specials,61,1486.04359514679,716.75,63769637
202602,ENGLAND,Hyoscine butylbromide (0102000N0),Hyoscine butylbromide 10mg/5ml oral suspension,Specials,168,9669.94378343038,1659.25,63769637
202602,ENGLAND,Mebeverine hydrochloride (0102000P0),Mebeverine 50mg/5ml oral suspension sugar free,Specials,1,211.7924,,63769637
202602,ENGLAND,Sucralfate (0103030S0),Sucralfate 1g/5ml oral suspension,Specials,17,15153.9108,524.00002096,63769637
202602,ENGLAND,Esomeprazole (0103050E0),Esomeprazole 40mg/5ml oral suspension,Specials,1,688.6324,168,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 10mg/5ml oral liquid,Specials,2,785.6348,14,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 15mg/5ml oral solution,Specials,188,3851.50675318995,4674,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 15mg/5ml oral suspension,Specials,160,3539.262366155,4938.3,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 30mg/5ml oral solution,Specials,150,4191.07289241259,8523,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 30mg/5ml oral suspension,Specials,250,5963.05708734609,13893,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 5mg/5ml oral solution,Specials,2,49.3348,14.6,63769637
202602,ENGLAND,Lansoprazole (0103050L0),Lansoprazole 5mg/5ml oral suspension,Specials,248,4042.60662274831,2864.8,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 10mg/5ml oral solution,Specials,25,13436.56,619.5,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 10mg/5ml oral suspension,Specials,66,23412.8425276832,1380.4,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 15mg/5ml oral liquid,Specials,1,125.1824,10.5,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 20mg/5ml oral solution,Specials,63,34874.4012,2149.2,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 20mg/5ml oral suspension,Specials,44,30568.4156,1956.6,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 25mg/5ml oral liquid,Specials,1,253.0824,18.75,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 2mg/5ml oral liquid,Specials,1,62.5924,0.7,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 40mg/5ml oral solution,Specials,14,7517.4136,840,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 40mg/5ml oral suspension,Specials,105,40890.53592943,6134,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 5mg/5ml oral solution,Specials,10,2020.114,51.15,63769637
202602,ENGLAND,Omeprazole (0103050P0),Omeprazole 5mg/5ml oral suspension,Specials,132,38739.2413461779,1243.25,63769637
202602,ENGLAND,Loperamide hydrochloride (0104020L0),Loperamide 1mg/5ml oral liquid,Specials,6,3665.7644,47.5,63769637
202602,ENGLAND,Loperamide hydrochloride (0104020L0),Loperamide 25mg/5ml oral solution,Specials,41,1269.97506559715,4062.5,63769637
202602,ENGLAND,Loperamide hydrochloride (0104020L0),Loperamide 25mg/5ml oral suspension,Specials,48,1579.19423663777,4625,63769637
202602,ENGLAND,Mesalazine (Systemic) (0105010B0),Mesalazine 500mg/5ml oral liquid,Specials,5,10750.062,156.25,63769637
202602,ENGLAND,Hydrocortisone (0105020C0),Hydrocortisone 100mg suppositories,Specials,1,799.6524,,63769637
202602,ENGLAND,Bisacodyl (0106020C0),Bisacodyl 2.5mg/5ml oral suspension,Specials,86,1984.75150282679,1320,63769637
202602,ENGLAND,Bisacodyl (0106020C0),Bisacodyl 2.74mg/ml rectal solution,Specials,364,7379.46026069198,23632.5,63769637
202602,ENGLAND,Bisacodyl (0106020C0),Bisacodyl 5mg/5ml oral suspension,Specials,1,228.4924,10,63769637
202602,ENGLAND,Magnesium sulfate (0106040L0),Magnesium sulfate mixture,Specials,3,1100.5572,,63769637
202602,ENGLAND,Diltiazem hydrochloride (0107010AA),Diltiazem 0.2% cream,Specials,91,3209.35430653611,,63769637
202602,ENGLAND,Diltiazem hydrochloride (0107010AA),Diltiazem 2% cream,Specials,1183,13778.3457064677,,63769637
202602,ENGLAND,Diltiazem hydrochloride (0107010AA),Diltiazem 2% ointment,Specials,1126,12212.8934299689,,63769637
202602,ENGLAND,Sucralfate (0107010S0),Sucralfate 2g/20ml enema,Specials,16,8863.92526215874,,63769637
202602,ENGLAND,Glyceryl trinitrate (0107040A0),Glyceryl trinitrate 0.2% ointment,Specials,58,3298.09869050997,,63769637
202602,ENGLAND,Ursodeoxycholic acid (0109010U0),Ursodeoxycholic acid 250mg/5ml oral liquid,Specials,1,45.3424,,63769637
202602,ENGLAND,Bendroflumethiazide (0202010B0),Bendroflumethiazide 2.5mg/5ml oral suspension,Specials,30,1512.81110586496,1080,63769637
202602,ENGLAND,Chlorothiazide (0202010D0),Chlorothiazide 150mg/5ml oral suspension,Specials,1,31.1024,,63769637
202602,ENGLAND,Chlorothiazide (0202010D0),Chlorothiazide 200mg/5ml oral suspension,Specials,7,362.367178612421,,63769637
202602,ENGLAND,Chlorothiazide (0202010D0),Chlorothiazide 250mg/5ml oral solution,Specials,16,1358.60017212779,,63769637
202602,ENGLAND,Chlorothiazide (0202010D0),Chlorothiazide 250mg/5ml oral suspension,Specials,79,3086.63958429218,,63769637
202602,ENGLAND,Chlorothiazide (0202010D0),Chlorothiazide 25mg/5ml oral suspension,Specials,8,365.6792,,63769637
202602,ENGLAND,Hydrochlorothiazide (0202010L0),Hydrochlorothiazide 50mg tablets,Specials,5,285.672,,63769637
202602,ENGLAND,Hydrochlorothiazide (0202010L0),Hydrochlorothiazide 5mg/5ml oral liquid,Specials,2,1439.0248,,63769637
202602,ENGLAND,Indapamide (0202010P0),Indapamide 2.5mg/5ml oral suspension,Specials,22,1478.79026459317,660,63769637
202602,ENGLAND,Metolazone (0202010V0),Metolazone 2.5mg tablets,Specials,165,18593.3183534505,940.5,63769637
